       66.1655   -1.2855e-09   8.45736e-11   2.97231e-05   1.10309e-06  -4.31333e-11  -2.45241e-11       23.7403      -2.17155       6.22723      0.553582      0.109437    -0.0100747  -2.91077e-06   1.65239e-07     0.0531458
       66.3655  -1.26859e-09   8.45736e-11   2.99437e-05   1.10309e-06   -4.3255e-11  -2.45241e-11       22.8813      -2.12341       6.45706      0.595542      0.107422    -0.0100747  -2.87773e-06   1.65239e-07     0.0531458
       73.0487  -6.86817e-10   8.35983e-11   3.73159e-05   1.10309e-06   6.25502e-11  -2.45241e-11       5.15485     -0.517301       23.7879       1.99765     0.0594612   -0.00426285  -1.72963e-06   1.72974e-07     0.0531458
       73.2487  -6.70098e-10   8.35983e-11   3.75365e-05   1.10309e-06   6.24285e-11  -2.45241e-11       4.95777       -0.4681       24.5953       2.03961     0.0586086   -0.00426285  -1.69503e-06   1.72974e-07     0.0531458
       73.4487  -6.53378e-10   8.35983e-11   3.77571e-05   1.10309e-06   6.23068e-11  -2.45241e-11       4.78037       -0.4189       25.4196       2.08157      0.057756   -0.00426285  -1.66044e-06   1.72974e-07     0.0531458
       73.6487  -6.36658e-10   8.35983e-11   3.79777e-05   1.10309e-06   6.21852e-11  -2.45241e-11       4.62265     -0.369699       26.2606       2.12353     0.0569035   -0.00426285  -1.62584e-06   1.72974e-07     0.0531458
       73.6487  -6.36658e-10   8.35983e-11   3.79777e-05   1.10309e-06   6.21852e-11  -2.45241e-11       4.62265     -0.369699       26.2606       2.12353     0.0569035   -0.00426285  -1.62584e-06   1.72974e-07     0.0531458
       73.9487  -6.27809e-10  -2.43522e-11   3.73332e-05  -5.38174e-06   6.09662e-11  -2.45241e-11       4.65758      0.488105       26.1821      -2.38063     0.0570835    0.00546849  -1.48113e-06   7.86636e-07     0.0531458
       74.1487   -6.3268e-10  -2.43522e-11   3.62568e-05  -5.38174e-06   5.80699e-11  -2.45241e-11       4.86346      0.541298         25.24       -2.3297     0.0581772    0.00546849  -1.32381e-06   7.86636e-07     0.0531458
       74.3487  -6.47911e-10  -1.26933e-10   3.51805e-05  -5.38174e-06   5.51735e-11  -2.45241e-11       5.09062      0.594491       24.3183      -2.27877     0.0592709    0.00546849  -1.20027e-06   4.49375e-07     0.0531458
       74.5487  -6.73298e-10  -1.26933e-10   3.41041e-05  -5.38174e-06   5.22772e-11  -2.45241e-11       5.33905      0.647684        23.417      -2.22784     0.0603646    0.00546849  -1.11039e-06   4.49375e-07     0.0531458
       81.2319  -1.52048e-09  -1.29255e-10  -1.86307e-06  -5.38174e-06   7.78749e-11  -2.45241e-11       25.6964       2.38619       5.01306     -0.525929       0.11636     0.0112711   1.82053e-06   4.46596e-07     0.0531458
       81.4319  -1.54634e-09  -1.29255e-10  -2.93942e-06  -5.38174e-06   7.49786e-11  -2.45241e-11       26.6613       2.43831       4.81287     -0.474998      0.118614     0.0112711   1.90985e-06   4.46596e-07     0.0531458
       81.6319  -1.57219e-09  -1.29255e-10  -4.01576e-06  -5.38174e-06   7.20823e-11  -2.45241e-11       27.6471       2.49043       4.63306     -0.424067      0.120869     0.0112711   1.99917e-06   4.46596e-07     0.0531458
       81.8319  -1.59804e-09  -1.29255e-10  -5.09211e-06  -5.38174e-06   6.91859e-11  -2.45241e-11       28.6536       2.54255       4.47362     -0.373136      0.123123     0.0112711   2.08849e-06   4.46596e-07     0.0531458
       81.8319  -1.59804e-09  -1.29255e-10  -5.09211e-06  -5.38174e-06   6.91859e-11  -2.45241e-11       28.6536       2.54255       4.47362     -0.373136      0.123123     0.0112711   2.08849e-06   4.46596e-07     0.0531458
       82.1319   -1.5936e-09   1.58728e-10  -6.85901e-06  -6.45045e-06   6.39684e-11  -2.45241e-11       28.6312      -2.61588       4.51041      0.497961      0.123171    -0.0109522   2.28834e-06   8.94534e-07     0.0531458
       82.3319  -1.56185e-09   1.58728e-10   -8.1491e-06  -6.45045e-06   5.98076e-11  -2.45241e-11       27.5959      -2.56108       4.72066      0.553299      0.120981    -0.0109522   2.46725e-06   8.94534e-07     0.0531458
       82.5319  -1.52979e-09   1.62015e-10  -9.43919e-06  -6.45045e-06   5.56468e-11  -2.45241e-11       26.5824      -2.50628       4.95304      0.608636       0.11879    -0.0109522    2.6374e-06   8.05085e-07     0.0531458
       82.7319  -1.49739e-09   1.62015e-10  -1.07293e-05  -6.45045e-06   5.14859e-11  -2.45241e-11       25.5908      -2.45147       5.20757      0.663973        0.1166    -0.0109522   2.79842e-06   8.05085e-07     0.0531458
       89.4151  -3.99152e-10   1.58734e-10  -5.38389e-05  -6.45045e-06   1.99501e-11  -2.45241e-11       4.96995     -0.621416       26.4407       2.51312     0.0627295   -0.00515202   8.10321e-06   7.98455e-07     0.0531458
       89.6151  -3.67405e-10   1.58734e-10   -5.5129e-05  -6.45045e-06   1.57893e-11  -2.45241e-11       4.73257     -0.565495        27.457       2.56845     0.0616991   -0.00515202    8.2629e-06   7.98455e-07     0.0531458
       89.8151  -3.35659e-10   1.58734e-10  -5.64191e-05  -6.45045e-06   1.16284e-11  -2.45241e-11       4.51756     -0.509574       28.4954       2.62379     0.0606687   -0.00515202    8.4226e-06   7.98455e-07     0.0531458
       90.0151  -3.03912e-10   1.58734e-10  -5.77092e-05  -6.45045e-06    7.4676e-12  -2.45241e-11       4.32491     -0.453653        29.556       2.67913     0.0596383   -0.00515202   8.58229e-06   7.98455e-07     0.0531458
       90.0151  -3.03912e-10   1.58734e-10  -5.77092e-05  -6.45045e-06    7.4676e-12  -2.45241e-11       4.32491     -0.453653        29.556       2.67913     0.0596383   -0.00515202   8.58229e-06   7.98455e-07     0.0531458
       90.3151  -2.63733e-10   1.10273e-10  -5.81497e-05   3.52586e-06   5.89786e-12  -2.45241e-11       4.29522      0.352971       29.6389      -2.40775       0.05962    0.00502934   8.52088e-06  -1.20674e-06     0.0531458
       90.5151  -2.41678e-10   1.10273e-10  -5.74446e-05   3.52586e-06   4.65469e-12  -2.45241e-11       4.44691      0.405497       28.6849      -2.36188     0.0606258    0.00502934   8.27953e-06  -1.20674e-06     0.0531458
       90.7151  -2.45938e-10  -1.51787e-10  -5.67394e-05   3.52586e-06   3.41152e-12  -2.45241e-11       4.61961      0.458023       27.7493      -2.31601     0.0616317    0.00502934   8.09426e-06  -6.45578e-07     0.0531458
       90.9151  -2.76295e-10  -1.51787e-10  -5.60342e-05   3.52586e-06   2.16835e-12  -2.45241e-11       4.81333      0.510549       26.8321      -2.27014     0.0626376    0.00502934   7.96515e-06  -6.45578e-07     0.0531458
       97.5983  -1.26333e-09  -1.53805e-10  -3.24702e-05   3.52586e-06   4.58919e-11  -2.45241e-11       23.2072        2.2302       6.73178     -0.737452       0.11569     0.0108304   3.71624e-06  -6.34943e-07     0.0531458
